Name,Market value,Period end
LCCORP,1136800000.0,2019-12-31
LCCORP,881690000.0,2020-12-31
LCCORP,1329250000.0,2021-12-31
LENA,107710000.0,2013-12-31
LENA,103230000.0,2014-12-31
LENA,100990000.0,2015-12-31
LENA,93030000.0,2016-12-31
LENA,115420000.0,2017-12-31
LENA,64430000.00000001,2018-12-31
LENA,85070000.0,2019-12-31
LENA,95770000.0,2020-12-31
LENA,110940000.0,2021-12-31
LENTEX,458090000.0,2013-12-31
LENTEX,509470000.0,2014-12-31
LENTEX,473930000.0,2015-12-31
LENTEX,503730000.0,2016-12-31
LENTEX,387450000.0,2017-12-31
LENTEX,361550000.0,2018-12-31
LENTEX,367410000.0,2019-12-31
LENTEX,529140000.0,2020-12-31
LENTEX,440950000.0,2021-12-31
LIBET,151000000.0,2013-12-31
LIBET,130000000.0,2014-12-31
LIBET,84500000.0,2015-12-31
LIBET,60000000.0,2016-12-31
LIBET,92000000.0,2017-12-31
LIBET,60000000.0,2018-12-31
LIBET,26800000.0,2019-12-31
LIBET,123000000.0,2020-12-31
LIBET,93000000.0,2021-12-31
LIVECHAT,720740000.0,2014-12-31
LIVECHAT,1004250000.0,2015-12-31
LIVECHAT,1279780000.0,2016-12-31
LIVECHAT,1027430000.0000001,2017-12-31
LIVECHAT,652760000.0,2018-12-31
LIVECHAT,1114980000.0,2019-12-31
LIVECHAT,2703750000.0,2020-12-31
LIVECHAT,3007600000.0,2021-12-31
LOKUM,225000000.0,2015-12-31
LOKUM,216000000.0,2016-12-31
LOKUM,315720000.0,2017-12-31
LOKUM,277200000.0,2018-12-31
LOKUM,252000000.0,2019-12-31
LOKUM,239400000.0,2020-12-31
LOKUM,378000000.0,2021-12-31
LOTOS,4604010000.0,2013-12-31
LOTOS,3311770000.0,2014-12-31
LOTOS,4991580000.0,2015-12-31
LOTOS,7071410000.0,2016-12-31
LOTOS,10667190000.0,2017-12-31
LOTOS,16361290000.0,2018-12-31
LOTOS,15451720000.0,2019-12-31
LOTOS,7663000000.0,2020-12-31
LOTOS,11277280000.0,2021-12-31
LPP,16480110000.0,2013-12-31
LPP,13247440000.0,2014-12-31
LPP,10171980000.0,2015-12-31
LPP,10435400000.0,2016-12-31
LPP,16505090000.0,2017-12-31
LPP,14541520000.0,2018-12-31
LPP,16338370000.0,2019-12-31
LPP,15347320000.0,2020-12-31
LPP,31861680000.0,2021-12-31
LSISOFT,28370000.0,2013-12-31
LSISOFT,14350000.0,2014-12-31
LSISOFT,11800000.0,2015-12-31
LSISOFT,29670000.0,2016-12-31
LSISOFT,45650000.0,2017-12-31
LSISOFT,37820000.0,2018-12-31
LSISOFT,61950000.0,2019-12-31
LSISOFT,38480000.0,2020-12-31
LSISOFT,42230000.0,2021-12-31
LSTCAPITA,85960000.0,2013-12-31
LUBAWA,185760000.0,2013-12-31
LUBAWA,118010000.0,2014-12-31
LUBAWA,90690000.0,2015-12-31
LUBAWA,116920000.0,2016-12-31
LUBAWA,98340000.0,2017-12-31
LUBAWA,66650000.00000001,2018-12-31
LUBAWA,86540000.0,2019-12-31
LUBAWA,207370000.0,2020-12-31
LUBAWA,162890000.0,2021-12-31
MABION,332500000.0,2013-12-31
MABION,426490000.0,2014-12-31
MABION,524070000.00000006,2015-12-31
MABION,875910000.0,2016-12-31
MABION,1331040000.0,2017-12-31
MABION,1188220000.0,2018-12-31
MABION,1056500000.0,2019-12-31
MABION,284900000.0,2020-12-31
MABION,987460000.0,2021-12-31
MAGELLAN,514610000.0,2013-12-31
MAGELLAN,440160000.0,2014-12-31
MAGELLAN,383040000.0,2015-12-31
MAKARONPL,35610000.0,2013-12-31
MAKARONPL,55410000.0,2014-12-31
MAKARONPL,54760000.0,2015-12-31
MAKARONPL,59660000.0,2016-12-31
MAKARONPL,45510000.0,2017-12-31
MAKARONPL,41630000.0,2018-12-31
MAKARONPL,44400000.0,2019-12-31
MAKARONPL,52730000.0,2020-12-31
MAKARONPL,63830000.0,2021-12-31
MAKRUM,107840000.0,2013-12-31
MANGATA,701070000.0,2016-12-31
MANGATA,671360000.0,2017-12-31
MANGATA,387260000.0,2018-12-31
MANGATA,487410000.0,2019-12-31
MANGATA,423980000.0,2020-12-31
MANGATA,527470000.0,2021-12-31
MARVIPOL,218560000.0,2013-12-31
MARVIPOL,303330000.0,2014-12-31
MARVIPOL,270090000.0,2015-12-31
MARVIPOL,459150000.0,2016-12-31
MARVIPOL,287400000.0,2017-12-31
MARVIPOL,135370000.0,2018-12-31
MARVIPOL,174530000.0,2019-12-31
MARVIPOL,219930000.0,2020-12-31
MARVIPOL,329060000.0,2021-12-31
MASTERPHA,150500000.0,2016-12-31
MASTERPHA,65580000.0,2017-12-31
MASTERPHA,131150000.0,2018-12-31
MASTERPHA,127710000.0,2019-12-31
MASTERPHA,82350000.0,2020-12-31
MASTERPHA,96750000.0,2021-12-31
MAXCOM,56890000.0,2017-12-31
MAXCOM,42390000.0,2018-12-31
MAXCOM,36720000.0,2019-12-31
MAXCOM,33620000.0,2020-12-31
MAXCOM,30650000.0,2021-12-31
MBANK,21087010000.0,2013-12-31
MBANK,21020610000.0,2014-12-31
MBANK,13263020000.0,2015-12-31
MBANK,14174410000.0,2016-12-31
MBANK,19675140000.0,2017-12-31
MBANK,17959350000.0,2018-12-31
MBANK,16491230000.0,2019-12-31
MBANK,7592170000.0,2020-12-31
MBANK,18361130000.0,2021-12-31
MBWS,2248710000.0,2015-12-31
MBWS,2235260000.0,2016-12-31
MBWS,1445450000.0,2017-12-31
MBWS,326460000.0,2018-12-31
MBWS,446530000.0,2019-12-31
MBWS,254780000.0,2020-12-31
MBWS,669460000.0,2021-12-31
MCI,600740000.0,2013-12-31
MCI,641750000.0,2014-12-31
MCI,711080000.0,2015-12-31
MCI,527010000.0,2016-12-31
MCI,490790000.0,2017-12-31
MCI,493220000.0,2018-12-31
MCI,492470000.0,2019-12-31
MCI,781770000.0,2020-12-31
MCI,1090370000.0,2021-12-31
MCLOGIC,75850000.0,2013-12-31
MCLOGIC,66860000.0,2014-12-31
MCLOGIC,70430000.0,2015-12-31
MCLOGIC,70180000.0,2016-12-31
MDIENERGIA,5130000.0,2015-12-31
MDIENERGIA,242070000.0,2016-12-31
MDIENERGIA,197810000.0,2017-12-31
MDIENERGIA,179820000.0,2018-12-31
MDIENERGIA,129100000.0,2019-12-31
MDIENERGIA,150770000.0,2020-12-31
MDIENERGIA,114350000.0,2021-12-31
MEDIACAP,50650000.0,2016-12-31
MEDIACAP,38500000.0,2017-12-31
MEDIACAP,30760000.0,2018-12-31
MEDIACAP,39420000.0,2019-12-31
MEDIACAP,32369999.999999996,2020-12-31
MEDIACAP,65680000.00000001,2021-12-31
MEDIATEL,25620000.0,2013-12-31
MEDIATEL,359830000.0,2014-12-31
MEDIATEL,142630000.0,2015-12-31
MEDIATEL,96830000.0,2016-12-31
MEDIATEL,96830000.0,2017-12-31
MEDIATEL,96830000.0,2018-12-31
MEDIATEL,96830000.0,2019-12-31
MEDICALG,653090000.0,2014-12-31
MEDICALG,765400000.0,2015-12-31
MEDICALG,1110810000.0,2016-12-31
MEDICALG,719500000.0,2017-12-31
MEDICALG,95210000.0,2018-12-31
MEDICALG,57490000.0,2019-12-31
MEDICALG,98240000.0,2020-12-31
MEDICALG,94250000.0,2021-12-31
MEDINICE,92760000.0,2020-12-31
MEDINICE,126310000.0,2021-12-31
MEGARON,56620000.0,2013-12-31
MEGARON,54000000.0,2014-12-31
MEGARON,37800000.0,2015-12-31
MEGARON,41360000.0,2016-12-31
MEGARON,38340000.0,2017-12-31
MEGARON,32400000.0,2018-12-31
MEGARON,31050000.0,2019-12-31
MEGARON,25520000.0,2020-12-31
MEGARON,33479999.999999996,2021-12-31
MENNICA,781630000.0,2013-12-31
MENNICA,718720000.0,2014-12-31
MENNICA,790600000.0,2015-12-31
MENNICA,913810000.0,2016-12-31
MENNICA,1124530000.0,2017-12-31
MENNICA,1022760000.0,2018-12-31
MENNICA,1125040000.0,2019-12-31
MENNICA,986970000.0,2020-12-31
MENNICA,1073900000.0,2021-12-31
MERCATOR,107960000.0,2014-12-31
MERCATOR,142440000.0,2015-12-31
MERCATOR,201090000.0,2016-12-31
MERCATOR,179270000.0,2017-12-31
MERCATOR,114360000.0,2018-12-31
MERCATOR,105360000.0,2019-12-31
MERCATOR,4475110000.0,2020-12-31
MERCATOR,1032780000.0,2021-12-31
MERCOR,297510000.0,2013-12-31
MERCOR,125110000.0,2014-12-31
MERCOR,139360000.0,2015-12-31
MERCOR,168640000.0,2016-12-31
MERCOR,179290000.0,2017-12-31
MERCOR,129030000.0,2018-12-31
MERCOR,149070000.0,2019-12-31
MERCOR,176160000.0,2020-12-31
MERCOR,259930000.0,2021-12-31
MEWA,7810000.0,2013-12-31
MEWA,6080000.0,2014-12-31
MEXPOLSKA,7880000.0,2013-12-31
MEXPOLSKA,9340000.0,2014-12-31
MEXPOLSKA,33730000.0,2015-12-31
MEXPOLSKA,50980000.0,2016-12-31
MEXPOLSKA,31810000.0,2017-12-31
MEXPOLSKA,29510000.0,2018-12-31
MEXPOLSKA,22690000.0,2019-12-31
MEXPOLSKA,10350000.0,2020-12-31
MEXPOLSKA,17630000.0,2021-12-31
MFO,64050000.0,2014-12-31
MFO,76070000.0,2015-12-31
MFO,160800000.0,2016-12-31
MFO,224650000.0,2017-12-31
MFO,155280000.0,2018-12-31
MFO,165190000.0,2019-12-31
MFO,181050000.0,2020-12-31
MFO,346230000.0,2021-12-31
MIDAS,976580000.0,2013-12-31
MIDAS,813820000.0,2014-12-31
MIDAS,961780000.0,2015-12-31
MIESZKO,168370000.0,2013-12-31
MIESZKO,161420000.0,2014-12-31
MILKILAND,390630000.0,2013-12-31
MILKILAND,46250000.0,2014-12-31
MILKILAND,44380000.0,2015-12-31
MILKILAND,62500000.0,2016-12-31
MILKILAND,48130000.0,2017-12-31
MILKILAND,6560000.0,2018-12-31
MILKILAND,13750000.0,2019-12-31
MILKILAND,20630000.0,2020-12-31
MILKILAND,68750000.0,2021-12-31
MILLENNIUM,8734440000.0,2013-12-31
MILLENNIUM,10068870000.0,2014-12-31
MILLENNIUM,6744930000.0,2015-12-31
MILLENNIUM,6296080000.0,2016-12-31
MILLENNIUM,10845260000.0,2017-12-31
MILLENNIUM,10760350000.0,2018-12-31
MILLENNIUM,7096730000.0,2019-12-31
MILLENNIUM,3966890000.0,2020-12-31
MILLENNIUM,9941490000.0,2021-12-31
MIRACULUM,24340000.0,2013-12-31
MIRACULUM,8380000.000000001,2014-12-31
MIRACULUM,20050000.0,2015-12-31
MIRACULUM,18420000.0,2016-12-31
MIRACULUM,48580000.0,2017-12-31
MIRACULUM,48750000.0,2018-12-31
MIRACULUM,40720000.0,2019-12-31
MIRACULUM,40010000.0,2020-12-31
MIRACULUM,50250000.0,2021-12-31
MIRBUD,117000000.0,2013-12-31
MIRBUD,112190000.0,2014-12-31
MIRBUD,56090000.0,2015-12-31
MIRBUD,66819999.99999999,2016-12-31
MIRBUD,94870000.0,2017-12-31
MIRBUD,85790000.0,2018-12-31
MIRBUD,97250000.0,2019-12-31
MIRBUD,307340000.0,2020-12-31
MIRBUD,360550000.0,2021-12-31
MISPOL,23970000.0,2013-12-31
MIT,92600000.0,2013-12-31
MIT,22350000.0,2014-12-31
MIT,15960000.0,2015-12-31
MLPGROUP,507170000.0,2013-12-31
MLPGROUP,632150000.0,2014-12-31
MLPGROUP,704610000.0,2015-12-31
MLPGROUP,817630000.0,2016-12-31
MLPGROUP,798790000.0,2017-12-31
MLPGROUP,731780000.0,2018-12-31
MLPGROUP,969060000.0,2019-12-31
MLPGROUP,1636780000.0,2020-12-31
MLPGROUP,1684240000.0,2021-12-31
MLSYSTEM,157920000.0,2018-12-31
MLSYSTEM,147470000.0,2019-12-31
MLSYSTEM,537200000.0,2020-12-31
MLSYSTEM,583580000.0,2021-12-31
MNI,167220000.0,2013-12-31
MNI,138520000.0,2014-12-31
MNI,69260000.0,2015-12-31
MNI,22560000.0,2016-12-31
MNI,3760000.0,2017-12-31
MOBRUK,39800000.0,2013-12-31
MOBRUK,22240000.0,2014-12-31
MOBRUK,21050000.0,2015-12-31
MOBRUK,67890000.0,2016-12-31
MOBRUK,74030000.0,2017-12-31
MOBRUK,156010000.0,2018-12-31
MOBRUK,371580000.0,2019-12-31
MOBRUK,807960000.0,2020-12-31
MOBRUK,1352460000.0,2021-12-31
MOJ,17200000.0,2013-12-31
MOJ,12970000.0,2014-12-31
MOJ,8840000.0,2015-12-31
MOJ,6780000.0,2016-12-31
MOJ,8350000.0,2017-12-31
MOJ,5990000.0,2018-12-31
MOJ,9290000.0,2019-12-31
MOJ,11400000.0,2020-12-31
MOJ,16210000.0,2021-12-31
MOL,20611160000.0,2013-12-31
MOL,16137740000.0,2014-12-31
MOL,20015400000.0,2015-12-31
MOL,30062820000.0,2016-12-31
MOL,32252580000.0,2017-12-31
MOL,32678690000.0,2018-12-31
MOL,30990670000.0,2019-12-31
MOL,22616140000.0,2020-12-31
MOL,25811900000.0,2021-12-31
MONNARI,203240000.0,2013-12-31
MONNARI,310220000.0,2014-12-31
MONNARI,387850000.0,2015-12-31
MONNARI,304410000.0,2016-12-31
MONNARI,253670000.0,2017-12-31
MONNARI,128360000.00000001,2018-12-31
MONNARI,91380000.0,2019-12-31
MONNARI,60820000.0,2020-12-31
MONNARI,79460000.0,2021-12-31
MORIZON,62440000.0,2017-12-31
MORIZON,48850000.0,2018-12-31
MORIZON,38320000.0,2019-12-31
MOSTALEXP,24470000.0,2013-12-31
MOSTALPLC,27600000.0,2013-12-31
MOSTALPLC,19800000.0,2014-12-31
MOSTALPLC,25820000.0,2015-12-31
MOSTALPLC,21020000.0,2016-12-31
MOSTALPLC,19220000.0,2017-12-31
MOSTALPLC,5980000.0,2018-12-31
MOSTALPLC,12680000.0,2019-12-31
MOSTALPLC,19800000.0,2020-12-31
MOSTALPLC,47600000.0,2021-12-31
MOSTALWAR,89800000.0,2013-12-31
MOSTALWAR,120000000.0,2014-12-31
MOSTALWAR,260000000.0,2015-12-31
MOSTALWAR,214000000.0,2016-12-31
MOSTALWAR,92800000.0,2017-12-31
MOSTALWAR,41600000.0,2018-12-31
MOSTALWAR,77600000.0,2019-12-31
MOSTALWAR,100800000.0,2020-12-31
MOSTALWAR,129199999.99999999,2021-12-31
MOSTALZAB,292300000.0,2013-12-31
MOSTALZAB,331070000.0,2014-12-31
MOSTALZAB,202820000.0,2015-12-31
MOSTALZAB,171500000.0,2016-12-31
MOSTALZAB,95440000.0,2017-12-31
MOSTALZAB,35790000.0,2018-12-31
MOSTALZAB,61740000.0,2019-12-31
MOSTALZAB,99170000.0,2020-12-31
MOSTALZAB,145030000.0,2021-12-31
MSXRESOUR,24510000.0,2014-12-31
MSXRESOUR,4220000.0,2015-12-31
MUZA,9950000.0,2013-12-31
MUZA,8730000.0,2014-12-31
MUZA,8130000.000000001,2015-12-31
MUZA,9770000.0,2016-12-31
MUZA,9910000.0,2017-12-31
MUZA,7450000.0,2018-12-31
MUZA,7670000.0,2019-12-31
MUZA,7900000.0,2020-12-31
MUZA,15650000.0,2021-12-31
MWTRADE,178590000.0,2013-12-31
MWTRADE,151760000.0,2014-12-31
MWTRADE,121990000.0,2015-12-31
MWTRADE,87620000.0,2016-12-31
MWTRADE,50730000.0,2017-12-31
MWTRADE,24150000.0,2018-12-31
MWTRADE,27840000.0,2019-12-31
MWTRADE,15260000.0,2020-12-31
MWTRADE,41750000.0,2021-12-31
NANOGROUP,41500000.0,2017-12-31
NANOGROUP,31650000.0,2018-12-31
NANOGROUP,20660000.0,2019-12-31
NANOGROUP,73360000.0,2020-12-31
NANOGROUP,60120000.0,2021-12-31
NETIA,1833490000.0,2013-12-31
NETIA,1942330000.0,2014-12-31
NETIA,1880460000.0,2015-12-31
NETIA,1602470000.0,2016-12-31
NETIA,1875280000.0,2017-12-31
NETIA,1677890000.0,2018-12-31
NETIA,1483260000.0,2019-12-31
NETIA,1698030000.0,2020-12-31
NETIA,2328910000.0,2021-12-31
NETMEDIA,45200000.0,2013-12-31
NETMEDIA,51880000.0,2014-12-31
NETMEDIA,54510000.0,2015-12-31
NETMEDIA,59870000.0,2016-12-31
NETMEDIA,86060000.0,2017-12-31
NETMEDIA,88210000.0,2018-12-31
NEUCA,1277110000.0,2013-12-31
NEUCA,1006380000.0,2014-12-31
NEUCA,1601200000.0,2015-12-31
NEUCA,1719910000.0,2016-12-31
NEUCA,1255970000.0,2017-12-31
NEUCA,1108270000.0,2018-12-31
NEUCA,1724470000.0,2019-12-31
NEUCA,2856250000.0,2020-12-31
NEUCA,3722870000.0,2021-12-31
NEWAG,979650000.0,2013-12-31
NEWAG,1075950000.0,2014-12-31
NEWAG,810000000.0,2015-12-31
NEWAG,711000000.0,2016-12-31
NEWAG,681750000.0,2017-12-31
NEWAG,668250000.0,2018-12-31
NEWAG,963000000.0,2019-12-31
NEWAG,1179000000.0,2020-12-31
NEWAG,936000000.0,2021-12-31
NEWWORLDR,870720000.0,2013-12-31
NEWWORLDR,466140000.0,2014-12-31
NEWWORLDR,133240000.00000001,2015-12-31
NEWWORLDR,165810000.0,2016-12-31
NEWWORLDR,165810000.0,2017-12-31
NEWWORLDR,165810000.0,2018-12-31
NFIEMF,1775360000.0,2013-12-31
NFIEMF,698520000.0,2014-12-31
NFIEMF,315970000.0,2015-12-31
NOKAUT,12030000.0,2013-12-31
NOKAUT,8900000.0,2014-12-31
NORDEABP,2557940000.0,2013-12-31
NORTCOAST,21120000.0,2013-12-31
NORTCOAST,12480000.0,2014-12-31
NORTCOAST,17600000.0,2015-12-31
NORTCOAST,17890000.0,2016-12-31
NORTCOAST,23680000.0,2017-12-31
NORTCOAST,13540000.0,2018-12-31
NORTCOAST,52160000.0,2019-12-31
NOVAKBM,229400000.0,2013-12-31
NOVATURAS,259190000.0,2018-12-31
NOVATURAS,136620000.0,2019-12-31
NOVATURAS,96810000.0,2020-12-31
NOVATURAS,142090000.0,2021-12-31
NOVITA,84950000.0,2013-12-31
NOVITA,122480000.0,2014-12-31
NOVITA,128680000.0,2015-12-31
NOVITA,163750000.0,2016-12-31
NOVITA,121230000.0,2017-12-31
NOVITA,123750000.0,2018-12-31
NOVITA,102500000.0,2019-12-31
NOVITA,325000000.0,2020-12-31
NOVITA,410000000.0,2021-12-31
NOWAGALA,88660000.0,2013-12-31
NOWAGALA,52520000.0,2014-12-31
NOWAGALA,57210000.0,2015-12-31
NOWAGALA,54870000.0,2016-12-31
NOWAGALA,85820000.0,2017-12-31
NOWAGALA,23450000.0,2018-12-31
NOWAGALA,34940000.0,2019-12-31
NOWAGALA,46420000.0,2020-12-31
NTTSYSTEM,38780000.0,2013-12-31
NTTSYSTEM,26730000.0,2014-12-31
NTTSYSTEM,37260000.0,2015-12-31
NTTSYSTEM,39330000.0,2016-12-31
NTTSYSTEM,31020000.0,2017-12-31
NTTSYSTEM,32960000.0,2018-12-31
NTTSYSTEM,30750000.0,2019-12-31
NTTSYSTEM,71470000.0,2020-12-31
NTTSYSTEM,71470000.0,2021-12-31
OAT,195480000.0,2018-12-31
OAT,133690000.0,2019-12-31
OAT,688160000.0,2020-12-31
OAT,521789999.99999994,2021-12-31
ODLEWNIE,53520000.0,2013-12-31
ODLEWNIE,42980000.0,2014-12-31
ODLEWNIE,59930000.0,2015-12-31
ODLEWNIE,79350000.0,2016-12-31
ODLEWNIE,72940000.0,2017-12-31
ODLEWNIE,66129999.99999999,2018-12-31
ODLEWNIE,78520000.0,2019-12-31
ODLEWNIE,103730000.0,2020-12-31
ODLEWNIE,123880000.0,2021-12-31
OEX,119860000.0,2016-12-31
OEX,130539999.99999999,2017-12-31
OEX,142220000.0,2018-12-31
OEX,146220000.0,2019-12-31
OEX,143020000.0,2020-12-31
OEX,202090000.0,2021-12-31
OLYMPIC,1210640000.0,2013-12-31
OLYMPIC,1115670000.0,2014-12-31
OLYMPIC,1229510000.0,2015-12-31
OLYMPIC,1244690000.0,2016-12-31
ONDE,902490000.0,2021-12-31
ONE2ONE,1400000.0,2013-12-31
ONE2ONE,770000.0,2014-12-31
OPENFIN,924060000.0,2013-12-31
OPENFIN,143500000.0,2014-12-31
OPENFIN,163070000.0,2015-12-31
OPENFIN,76640000.0,2016-12-31
OPENFIN,100380000.0,2017-12-31
OPENFIN,18590000.0,2018-12-31
OPENFIN,11650000.0,2019-12-31
OPENFIN,11770000.0,2020-12-31
OPENFIN,4900000.0,2021-12-31
OPONEO.PL,145490000.0,2013-12-31
OPONEO.PL,146190000.0,2014-12-31
OPONEO.PL,381850000.0,2015-12-31
OPONEO.PL,654990000.0,2016-12-31
OPONEO.PL,564410000.0,2017-12-31
OPONEO.PL,285690000.0,2018-12-31
OPONEO.PL,313560000.0,2019-12-31
OPONEO.PL,574160000.0,2020-12-31
OPONEO.PL,886330000.0,2021-12-31
OPTEAM,71540000.0,2013-12-31
OPTEAM,36500000.0,2014-12-31
OPTEAM,84320000.0,2015-12-31
OPTEAM,67010000.00000001,2016-12-31
OPTEAM,31390000.0,2017-12-31
OPTEAM,35770000.0,2018-12-31
OPTEAM,72640000.0,2019-12-31
OPTEAM,118860000.0,2020-12-31
OPTEAM,98390000.0,2021-12-31
ORANGEPL,10918810000.0,2014-12-31
ORANGEPL,8609070000.0,2015-12-31
ORANGEPL,7231090000.0,2016-12-31
ORANGEPL,7598550000.0,2017-12-31
ORANGEPL,6286190000.0,2018-12-31
ORANGEPL,9343990000.0,2019-12-31
ORANGEPL,8648440000.0,2020-12-31
ORANGEPL,11089420000.0,2021-12-31
ORBIS,1851830000.0,2013-12-31
ORBIS,2018170000.0,2014-12-31
ORBIS,2829130000.0,2015-12-31
ORBIS,3363620000.0,2016-12-31
ORBIS,4262120000.0,2017-12-31
ORBIS,4156149999.9999995,2018-12-31
ORBIS,5229740000.0,2019-12-31
ORCOGROUP,755750000.0,2013-12-31
ORCOGROUP,474910000.0,2014-12-31
ORCOGROUP,298780000.0,2015-12-31
ORCOGROUP,1314510000.0,2016-12-31
ORCOGROUP,2602730000.0,2017-12-31
ORCOGROUP,1906040000.0,2018-12-31
ORCOGROUP,2024340000.0,2019-12-31
ORCOGROUP,1708860000.0,2020-12-31
ORCOGROUP,3444010000.0,2021-12-31
ORION,103030000.0,2015-12-31
ORION,101680000.0,2016-12-31
ORION,64940000.0,2017-12-31
ORION,83340000.0,2018-12-31
ORION,83340000.0,2019-12-31
ORZBIALY,263079999.99999997,2013-12-31
ORZBIALY,96240000.0,2014-12-31
ORZBIALY,101570000.0,2015-12-31
ORZBIALY,146530000.0,2016-12-31
ORZBIALY,208130000.0,2017-12-31
ORZBIALY,177330000.0,2018-12-31
ORZBIALY,181490000.0,2019-12-31
ORZBIALY,213130000.0,2020-12-31
ORZBIALY,421260000.0,2021-12-31
OTLOG,414240000.0,2013-12-31
OTLOG,349560000.0,2014-12-31
OTLOG,242770000.0,2015-12-31
OTLOG,297070000.0,2016-12-31
OTLOG,257370000.0,2017-12-31
OTLOG,50390000.0,2018-12-31
OTLOG,57350000.0,2019-12-31
OTLOG,52070000.0,2020-12-31
OTLOG,105110000.0,2021-12-31
OTMUCHOW,124420000.0,2013-12-31
OTMUCHOW,106960000.0,2014-12-31
OTMUCHOW,70370000.0,2015-12-31
OTMUCHOW,38240000.0,2016-12-31
OTMUCHOW,40790000.0,2017-12-31
OTMUCHOW,43340000.0,2018-12-31
OTMUCHOW,32640000.0,2019-12-31
OTMUCHOW,43090000.0,2020-12-31
OTMUCHOW,89240000.0,2021-12-31
OVOSTAR,600000000.0,2013-12-31
OVOSTAR,432000000.0,2014-12-31
OVOSTAR,543000000.0,2015-12-31
OVOSTAR,519000000.0,2016-12-31
OVOSTAR,528000000.0,2017-12-31
OVOSTAR,678000000.0,2018-12-31
OVOSTAR,447000000.0,2019-12-31
OVOSTAR,495000000.0,2020-12-31
OVOSTAR,408000000.0,2021-12-31
PAGED,485930000.0,2013-12-31
PAGED,686340000.0,2014-12-31
PAGED,798250000.0,2015-12-31
PAGED,859940000.0,2016-12-31
PAGED,905200000.0,2017-12-31
PAMAPOL,69500000.0,2013-12-31
PAMAPOL,19920000.0,2014-12-31
PAMAPOL,44830000.0,2015-12-31
PAMAPOL,48650000.0,2016-12-31
PAMAPOL,34750000.0,2017-12-31
PAMAPOL,37180000.0,2018-12-31
PAMAPOL,36490000.0,2019-12-31
PAMAPOL,50740000.0,2020-12-31
PAMAPOL,86180000.0,2021-12-31
PANOVA,179800000.0,2013-12-31
PANOVA,155400000.0,2014-12-31
PANOVA,229900000.0,2015-12-31
PANOVA,248000000.0,2016-12-31
PANOVA,230000000.0,2017-12-31
PANOVA,147000000.0,2018-12-31
PANOVA,160000000.0,2019-12-31
PANOVA,106000000.0,2020-12-31
PANOVA,149500000.0,2021-12-31
PATENTUS,72570000.0,2013-12-31
PATENTUS,33630000.0,2014-12-31
PATENTUS,17700000.0,2015-12-31
PATENTUS,23010000.0,2016-12-31
PATENTUS,30090000.0,2017-12-31
PATENTUS,23600000.0,2018-12-31
PATENTUS,43660000.0,2019-12-31
PATENTUS,29380000.0,2020-12-31
PATENTUS,32450000.000000004,2021-12-31
PBG,31590000.0,2013-12-31
PBG,23440000.0,2014-12-31
PBG,25450000.0,2015-12-31
PBG,1926760000.0,2016-12-31
PBG,128650000.0,2017-12-31
PBG,73660000.0,2018-12-31
PBG,12280000.0,2019-12-31
PBG,40920000.0,2020-12-31
PBG,27010000.0,2021-12-31
PBKM,251090000.0,2016-12-31
PBKM,331440000.0,2017-12-31
PBKM,276260000.0,2018-12-31
PBKM,355680000.0,2019-12-31
PBKM,699540000.0,2020-12-31
PBKM,842340000.0,2021-12-31
PBOANIOLA,10650000.0,2013-12-31
PBOANIOLA,1140000.0,2014-12-31
PBSFINANSE,39720000.0,2013-12-31
PBSFINANSE,41180000.0,2014-12-31
PBSFINANSE,40140000.0,2015-12-31
PBSFINANSE,16620000.000000002,2016-12-31
PBSFINANSE,5750000.0,2017-12-31
PBSFINANSE,2400000.0,2018-12-31
PBSFINANSE,1880000.0,2019-12-31
PBSFINANSE,3160000.0,2020-12-31
PBSFINANSE,2970000.0,2021-12-31
PCCEXOL,860700000.0,2013-12-31
PCCEXOL,551950000.0,2014-12-31
PCCEXOL,403610000.0,2015-12-31
PCCEXOL,279420000.0,2016-12-31
PCCEXOL,300120000.0,2017-12-31
PCCEXOL,260450000.0,2018-12-31
PCCEXOL,317680000.0,2019-12-31
PCCEXOL,569740000.0,2020-12-31
PCCEXOL,429180000.0,2021-12-31
PCCINTER,134190000.0,2013-12-31
PCCINTER,117900000.0,2014-12-31
PCCINTER,146600000.0,2015-12-31
PCCINTER,161340000.0,2016-12-31
PCCINTER,223390000.0,2017-12-31
PCCROKITA,756410000.0,2014-12-31
PCCROKITA,956930000.0,2015-12-31
PCCROKITA,1346050000.0,2016-12-31
PCCROKITA,2044890000.0,2017-12-31
PCCROKITA,1616060000.0,2018-12-31
PCCROKITA,970830000.0,2019-12-31
PCCROKITA,1028400000.0000001,2020-12-31
PCCROKITA,1818560000.0,2021-12-31
PCFGROUP,1930780000.0,2020-12-31
PCFGROUP,1465170000.0,2021-12-31
PCGUARD,66290000.00000001,2013-12-31
PCGUARD,8900000.0,2014-12-31
PCGUARD,2150000.0,2015-12-31
PCGUARD,2150000.0,2016-12-31
PCGUARD,1890000.0,2017-12-31
PCGUARD,1890000.0,2018-12-31
PCGUARD,1890000.0,2019-12-31
PCGUARD,1890000.0,2020-12-31
PCGUARD,1890000.0,2021-12-31
PCM,631170000.0,2014-12-31
PCM,446580000.0,2015-12-31
PCM,392990000.0,2016-12-31
PCM,340000000.0,2017-12-31
PCM,153030000.0,2018-12-31
PEGAS,809510000.0,2013-12-31
